Column,Row,Metric,Seasonal Metric,Annual Metric,Values
2110,871,D24HourMean,QuarterlyMean,Mean,22.17
2143,840,D24HourMean,QuarterlyMean,Mean,21.90
2051,866,D24HourMean,QuarterlyMean,Mean,104.73
2064,794,D24HourMean,QuarterlyMean,Mean,46.40
2067,783,D24HourMean,QuarterlyMean,Mean,59.75
2065,781,D24HourMean,QuarterlyMean,Mean,58.81
2071,794,D24HourMean,QuarterlyMean,Mean,59.98
2132,865,D24HourMean,QuarterlyMean,Mean,26.68
2078,782,D24HourMean,QuarterlyMean,Mean,77.69
2122,804,D24HourMean,QuarterlyMean,Mean,36.45
2094,838,D24HourMean,QuarterlyMean,Mean,33.58
2052,796,D24HourMean,QuarterlyMean,Mean,55.35
2102,794,D24HourMean,QuarterlyMean,Mean,76.18
2095,784,D24HourMean,QuarterlyMean,Mean,90.94
2055,804,D24HourMean,QuarterlyMean,Mean,51.91
2080,846,D24HourMean,QuarterlyMean,Mean,51.99
2061,827,D24HourMean,QuarterlyMean,Mean,99.99
2138,822,D24HourMean,QuarterlyMean,Mean,21.78
2053,823,D24HourMean,QuarterlyMean,Mean,58.49
2108,846,D24HourMean,QuarterlyMean,Mean,31.35
2136,868,D24HourMean,QuarterlyMean,Mean,23.92
2109,819,D24HourMean,QuarterlyMean,Mean,42.16
2143,856,D24HourMean,QuarterlyMean,Mean,26.38
