Column,Row,Metric,Seasonal Metric,Annual Metric,Values
2017,991,D24HourMean,QuarterlyMean,Mean,15.16
1999,996,D24HourMean,QuarterlyMean,Mean,10.45
2022,1001,D24HourMean,QuarterlyMean,Mean,14.66
2013,1008,D24HourMean,QuarterlyMean,Mean,16.76
2007,980,D24HourMean,QuarterlyMean,Mean,13.32
2024,1005,D24HourMean,QuarterlyMean,Mean,14.80
2020,1002,D24HourMean,QuarterlyMean,Mean,14.18
2006,1013,D24HourMean,QuarterlyMean,Mean,14.93
2020,991,D24HourMean,QuarterlyMean,Mean,15.48
2003,993,D24HourMean,QuarterlyMean,Mean,10.77
2004,985,D24HourMean,QuarterlyMean,Mean,13.36
2024,995,D24HourMean,QuarterlyMean,Mean,13.92
2005,1002,D24HourMean,QuarterlyMean,Mean,12.03
2024,989,D24HourMean,QuarterlyMean,Mean,12.74
2012,988,D24HourMean,QuarterlyMean,Mean,13.73
1998,993,D24HourMean,QuarterlyMean,Mean,11.32
2004,993,D24HourMean,QuarterlyMean,Mean,11.58
2008,996,D24HourMean,QuarterlyMean,Mean,13.87
2010,1005,D24HourMean,QuarterlyMean,Mean,16.36
2020,984,D24HourMean,QuarterlyMean,Mean,13.70
2011,1002,D24HourMean,QuarterlyMean,Mean,15.80
2019,993,D24HourMean,QuarterlyMean,Mean,16.03
1996,1006,D24HourMean,QuarterlyMean,Mean,13.83
2008,985,D24HourMean,QuarterlyMean,Mean,13.13
1998,1021,D24HourMean,QuarterlyMean,Mean,13.80
1991,1017,D24HourMean,QuarterlyMean,Mean,13.41
1999,1000,D24HourMean,QuarterlyMean,Mean,10.34
2008,1004,D24HourMean,QuarterlyMean,Mean,14.72
2006,1001,D24HourMean,QuarterlyMean,Mean,12.41
1996,993,D24HourMean,QuarterlyMean,Mean,11.43
1997,1000,D24HourMean,QuarterlyMean,Mean,10.16
2006,983,D24HourMean,QuarterlyMean,Mean,14.19
2013,1009,D24HourMean,QuarterlyMean,Mean,16.61
2014,1005,D24HourMean,QuarterlyMean,Mean,15.84
2000,992,D24HourMean,QuarterlyMean,Mean,11.14
1997,1012,D24HourMean,QuarterlyMean,Mean,14.98
2013,997,D24HourMean,QuarterlyMean,Mean,15.41
2016,1007,D24HourMean,QuarterlyMean,Mean,16.08
2004,995,D24HourMean,QuarterlyMean,Mean,10.64
2005,987,D24HourMean,QuarterlyMean,Mean,13.86
2005,991,D24HourMean,QuarterlyMean,Mean,11.64
2019,989,D24HourMean,QuarterlyMean,Mean,16.03
2024,985,D24HourMean,QuarterlyMean,Mean,12.38
2009,1000,D24HourMean,QuarterlyMean,Mean,14.41
2005,1000,D24HourMean,QuarterlyMean,Mean,11.87
2021,997,D24HourMean,QuarterlyMean,Mean,14.19
1997,995,D24HourMean,QuarterlyMean,Mean,10.83
2012,987,D24HourMean,QuarterlyMean,Mean,13.97
2002,1004,D24HourMean,QuarterlyMean,Mean,13.37
2004,1011,D24HourMean,QuarterlyMean,Mean,16.08
2006,1011,D24HourMean,QuarterlyMean,Mean,15.66
2007,988,D24HourMean,QuarterlyMean,Mean,12.71
1991,1015,D24HourMean,QuarterlyMean,Mean,14.87
2009,983,D24HourMean,QuarterlyMean,Mean,12.91
2004,989,D24HourMean,QuarterlyMean,Mean,10.46
2007,1006,D24HourMean,QuarterlyMean,Mean,15.37
2002,990,D24HourMean,QuarterlyMean,Mean,10.37
2013,999,D24HourMean,QuarterlyMean,Mean,15.68
2009,997,D24HourMean,QuarterlyMean,Mean,13.90
2024,983,D24HourMean,QuarterlyMean,Mean,12.48
2020,988,D24HourMean,QuarterlyMean,Mean,14.31
2002,994,D24HourMean,QuarterlyMean,Mean,10.05
2022,989,D24HourMean,QuarterlyMean,Mean,13.98
2012,989,D24HourMean,QuarterlyMean,Mean,13.48
2022,996,D24HourMean,QuarterlyMean,Mean,14.64
2008,982,D24HourMean,QuarterlyMean,Mean,13.23
2002,1010,D24HourMean,QuarterlyMean,Mean,14.91
1994,999,D24HourMean,QuarterlyMean,Mean,9.91
1999,1014,D24HourMean,QuarterlyMean,Mean,14.23
2020,1003,D24HourMean,QuarterlyMean,Mean,14.20
2014,995,D24HourMean,QuarterlyMean,Mean,15.39
2015,1011,D24HourMean,QuarterlyMean,Mean,16.00
2003,998,D24HourMean,QuarterlyMean,Mean,12.20
1997,997,D24HourMean,QuarterlyMean,Mean,11.72
2005,997,D24HourMean,QuarterlyMean,Mean,12.95
2004,1001,D24HourMean,QuarterlyMean,Mean,11.64
2008,1002,D24HourMean,QuarterlyMean,Mean,14.45
2013,1011,D24HourMean,QuarterlyMean,Mean,16.47
1995,1006,D24HourMean,QuarterlyMean,Mean,13.30
2018,982,D24HourMean,QuarterlyMean,Mean,14.37
1992,1011,D24HourMean,QuarterlyMean,Mean,13.95
2013,998,D24HourMean,QuarterlyMean,Mean,15.34
1999,1017,D24HourMean,QuarterlyMean,Mean,13.18
2006,1012,D24HourMean,QuarterlyMean,Mean,15.44
1993,1017,D24HourMean,QuarterlyMean,Mean,13.23
2003,987,D24HourMean,QuarterlyMean,Mean,13.26
2026,1002,D24HourMean,QuarterlyMean,Mean,15.45
