Column,Row,Metric,Seasonal Metric,Annual Metric,Values
1979,997,D24HourMean,QuarterlyMean,Mean,9.18
1980,989,D24HourMean,QuarterlyMean,Mean,9.75
1979,1007,D24HourMean,QuarterlyMean,Mean,11.67
1972,1011,D24HourMean,QuarterlyMean,Mean,14.32
1985,996,D24HourMean,QuarterlyMean,Mean,9.29
1970,996,D24HourMean,QuarterlyMean,Mean,10.36
1983,986,D24HourMean,QuarterlyMean,Mean,11.31
1970,1009,D24HourMean,QuarterlyMean,Mean,12.75
1979,1006,D24HourMean,QuarterlyMean,Mean,11.50
1987,999,D24HourMean,QuarterlyMean,Mean,10.79
1975,1005,D24HourMean,QuarterlyMean,Mean,9.78
1965,1009,D24HourMean,QuarterlyMean,Mean,11.19
1984,993,D24HourMean,QuarterlyMean,Mean,9.94
1978,1010,D24HourMean,QuarterlyMean,Mean,13.12
1974,998,D24HourMean,QuarterlyMean,Mean,10.50
1988,1004,D24HourMean,QuarterlyMean,Mean,11.59
1994,1000,D24HourMean,QuarterlyMean,Mean,9.87
1993,998,D24HourMean,QuarterlyMean,Mean,10.98
1994,997,D24HourMean,QuarterlyMean,Mean,10.85
1990,1001,D24HourMean,QuarterlyMean,Mean,9.04
1985,1003,D24HourMean,QuarterlyMean,Mean,10.62
1972,1004,D24HourMean,QuarterlyMean,Mean,9.95
1993,1006,D24HourMean,QuarterlyMean,Mean,13.75
1976,993,D24HourMean,QuarterlyMean,Mean,9.39
1980,1002,D24HourMean,QuarterlyMean,Mean,9.95
1981,988,D24HourMean,QuarterlyMean,Mean,10.00
1979,1003,D24HourMean,QuarterlyMean,Mean,10.02
1982,1006,D24HourMean,QuarterlyMean,Mean,12.14
1984,997,D24HourMean,QuarterlyMean,Mean,9.05
1989,995,D24HourMean,QuarterlyMean,Mean,10.15
1991,996,D24HourMean,QuarterlyMean,Mean,10.16
1960,1007,D24HourMean,QuarterlyMean,Mean,8.63
1983,1004,D24HourMean,QuarterlyMean,Mean,10.40
1975,1007,D24HourMean,QuarterlyMean,Mean,11.36
1977,994,D24HourMean,QuarterlyMean,Mean,9.53
1959,1011,D24HourMean,QuarterlyMean,Mean,11.01
1966,1001,D24HourMean,QuarterlyMean,Mean,8.84
1992,1006,D24HourMean,QuarterlyMean,Mean,13.24
1974,1008,D24HourMean,QuarterlyMean,Mean,12.18
1988,1005,D24HourMean,QuarterlyMean,Mean,11.61
1974,1004,D24HourMean,QuarterlyMean,Mean,9.78
1985,997,D24HourMean,QuarterlyMean,Mean,9.33
1975,1009,D24HourMean,QuarterlyMean,Mean,12.92
1970,1001,D24HourMean,QuarterlyMean,Mean,9.74
1990,999,D24HourMean,QuarterlyMean,Mean,10.48
1976,1000,D24HourMean,QuarterlyMean,Mean,8.74
1973,1002,D24HourMean,QuarterlyMean,Mean,9.52
1966,1008,D24HourMean,QuarterlyMean,Mean,10.87
1985,1004,D24HourMean,QuarterlyMean,Mean,11.49
1986,993,D24HourMean,QuarterlyMean,Mean,9.72
1986,999,D24HourMean,QuarterlyMean,Mean,10.41
1972,1009,D24HourMean,QuarterlyMean,Mean,12.94
1980,995,D24HourMean,QuarterlyMean,Mean,9.58
1974,1009,D24HourMean,QuarterlyMean,Mean,13.48
1965,1006,D24HourMean,QuarterlyMean,Mean,9.39
1991,1003,D24HourMean,QuarterlyMean,Mean,9.81
1973,1005,D24HourMean,QuarterlyMean,Mean,10.24
1970,998,D24HourMean,QuarterlyMean,Mean,10.31
1991,1005,D24HourMean,QuarterlyMean,Mean,11.79
1978,1007,D24HourMean,QuarterlyMean,Mean,11.53
1983,1001,D24HourMean,QuarterlyMean,Mean,10.41
1965,1000,D24HourMean,QuarterlyMean,Mean,9.77
1996,1000,D24HourMean,QuarterlyMean,Mean,10.26
1995,997,D24HourMean,QuarterlyMean,Mean,11.51
1986,992,D24HourMean,QuarterlyMean,Mean,9.75
1993,996,D24HourMean,QuarterlyMean,Mean,10.35
1966,1011,D24HourMean,QuarterlyMean,Mean,12.09
1978,997,D24HourMean,QuarterlyMean,Mean,9.10
1994,998,D24HourMean,QuarterlyMean,Mean,11.01
1970,1007,D24HourMean,QuarterlyMean,Mean,11.58
1971,1010,D24HourMean,QuarterlyMean,Mean,13.24
1987,993,D24HourMean,QuarterlyMean,Mean,9.05
1974,994,D24HourMean,QuarterlyMean,Mean,9.71
1984,1006,D24HourMean,QuarterlyMean,Mean,12.11
1987,1006,D24HourMean,QuarterlyMean,Mean,11.69
1971,1003,D24HourMean,QuarterlyMean,Mean,9.88
1980,1007,D24HourMean,QuarterlyMean,Mean,12.19
1965,1008,D24HourMean,QuarterlyMean,Mean,10.69
1990,1008,D24HourMean,QuarterlyMean,Mean,14.34
1986,990,D24HourMean,QuarterlyMean,Mean,10.24
1970,1011,D24HourMean,QuarterlyMean,Mean,13.61
1979,991,D24HourMean,QuarterlyMean,Mean,9.27
1971,1007,D24HourMean,QuarterlyMean,Mean,11.69
1972,1003,D24HourMean,QuarterlyMean,Mean,10.09
1987,994,D24HourMean,QuarterlyMean,Mean,10.32
1965,1003,D24HourMean,QuarterlyMean,Mean,8.20
1984,1009,D24HourMean,QuarterlyMean,Mean,13.99
1979,994,D24HourMean,QuarterlyMean,Mean,8.84
1967,1010,D24HourMean,QuarterlyMean,Mean,12.45
1980,1006,D24HourMean,QuarterlyMean,Mean,12.06
1972,997,D24HourMean,QuarterlyMean,Mean,11.16
1972,999,D24HourMean,QuarterlyMean,Mean,10.09
